date,start_time,tournament,type,tour,draw,server1,server2,winner,pbp,score,adf_flag,round,surface,duration,server1_ioc,server2_ioc
2016-06-11,5:22:11,Anning,Singles,ITF Women,32,Xiyu Wang,Xiao Chen Fu,0,SSrss;DSRRSSrSRR;SrSSrs;sRSRRsRr;SRsRSS;rSSSs;SrrssA.DDRSr;rsSsRS;DRrr;sRsAS;rsRRSSRR;SssrS,6-1 6-0,1,Q,Clay,01:08:58,CHN,CHN
2016-06-11,6:00:30,Anning,Singles,ITF Women,32,Yue Yu,Gabriela Sprague,1,ssSS;RSSrDR;SRRRr;ADSSS;sDSsS;rSDRr;sSrSS;RSSrSRRSSS;RSsSS.SrRrSSRD;SSSS;SSSDS;RSSSS;rrSDr;RRSSSRSs;RRSSsS;sssS,3-6 2-6,1,Q,Clay,01:21:05,CHN,AUS
2016-06-11,6:22:35,Anning,Singles,ITF Women,32,Ning Hai,Qianhui Tang,0,SsRrrssrrssS;DRsSRr;ssrrRr;rSSRrr;SDSrSrSDSrSRRsRD;rSASA;rSSsDRRsRSRR;SSDSrS;RDSADsSs;DSSSS.rSDrSSsS;RSRsSS;rDrD;RRrr;sssrrrDD;SsSrrs;DRrsD;SSRDRR;rrRR,6-4 6-3,1,Q,Clay,01:25:13,CHN,CHN
2016-06-11,6:53:14,Anning,Singles,ITF Women,32,Lixin Wang,Xi Ran Huang,0,DSsSs;RrSsDSsDRR;srsss;RRRR;sSDss;rRDR.sSSrS;RsRSsS;rsSsS;SSsS;SrSSs;rRRR;sSSS;RRSRD,6-0 6-2,1,Q,Clay,00:44:37,CHN,CHN
2016-06-11,6:58:22,Anning,Singles,ITF Women,32,Zhijie Ma,Meiling Wang,1,SDrrr;rrRssSSS;rsSRrR;sDDRSSrSSS;RSRsRr;RsSsrS.sRRrSr;RsSAS;SSrSs;SSSDS;Rsrsss;RSsRSS;SDRRSSsS;SSsS;RRRSR,0-6 3-6,1,Q,Clay,00:54:24,CHN,CHN
2016-06-11,8:09:41,Baku,Singles,ITF Women,32,Valeriya Zeleva,Anhzelika Isaeva,0,RDSRSssRSRsS;SSRSrRSS;SSrSS;SSsS;SRRSSRSS;SRRrSSSRrSSrsRrR;rDSSSrSA;SrRRR.RRSDSD;DSRRR;RDSsRSrSrR;sRSRSS;RSrRSSDSSrsS;RsSRSRSRSRRR;SRRSsRSs;RsRSRr;ssss,6-2 6-3,1,SF,Hardcourt,01:20:15,RUS,RUS
2016-06-11,9:05:15,Akko,Singles,ITF Women,32,Vlada Ekshibarova,Marta Paigina,0,SsRSS;RDDSSSsRRsDR;SsSDs;SSDRSRss;SRsRSRRsss;SRRssS;SRRRSsrR;RrDR;SssDRS.sssS;rRSssS;RRRSsSSS;RSsSS;RsSSrRDr;SSrSRS;RSrSRR;RDRsr;SrRsSRSRSs;rRSSSs,6-3 6-4,1,F,Hardcourt,01:29:49,UZB,RUS
2016-06-11,9:10:14,Anning,Singles,ITF Women,32,Di Zhao,Xu Liu Sun,0,SSSRRrRSSrsRRR;SsSRS;sSSRS;RRRr;RDRR;SrASrRsS;DRDsR;RRRsSR;DRRR.SRSRRR;SrsSRS;rRSSsrsrRsRR;SRsrrSRSss;ssSs;sRSrSS;sSSs;SRRRR;sRSsrRSDSS;rRrr;SSss;SRrSSS;R/SR/sS/RS/Rs/sR/RS/SR/S,6-3 7-6(7),1,SF,Clay,02:25:18,CHN,CHN
2016-06-11,9:44:38,Baku,Singles,ITF Women,32,Kamila Kerimbayeva,Ani Vangelova,0,rSSsS;SRSDAS;sRsRRssDRsSRAS;DRRSR;SSrSs;rSSSA;DSSrRsRr;rDDr;SRsRsrRR;rSrSrR.rRRSR;sDSSS;ArSrrD;rsrDSR;SSDSS;RsSSRrSrSrSrSRsrSS;RsDSSS;DSrRR;DSSDSRsS;RsSrSS;RsRRSSSS;rRDD,6-4 7-5,1,SF,Hardcourt,02:02:24,KAZ,BUL
2016-06-12,10:02:42,Montpellier,Singles,ITF Women,32,Schena Benamar,Alice Bacquie,0,rRSsRr;SrSSS;rRSDr;SSSS;RRRSSSRSRSSRSS;SrRssRRSsS;RSRSSs;sSADRrrSSS.SsRRRr;sssS;RRrR;SDDDSr;sssS;RSRRR;SSRRsrSRRSsRrR;DSssS;RSSDRsrsSS;RRSSSs,6-2 6-4,1,Q,Clay,01:23:23,FRA,FRA
2016-06-12,10:05:30,Fergana,Singles,ITF Women,32,Sultonova Nilufar,Fariza Abdullaeva,1,srDDR;RsDrSSsS;DsrsRr;sSsS;rDSrr;SRSSA.RsRDr;sSDsA;DDSRr;SsrSS;SRRSrSRSSRrr;srSrRssDsS,0-6 0-6,1,Q,Hardcourt,00:40:24,UZB,UZB
2016-06-12,10:07:59,Szeged,Singles,ITF Women,32,Karola Patricia Bejenaru,Szabina Szlavikovics,1,DRrr;RRsRR;SrsSRDsrsRSRSs;SrSrRSSRDSrD;rDrSD;SSSDS;sSSrDDSS;SSSs;SRSRSs;rSSRRSSS;SASrs;RRRr.RrrD;RRSRR;SSRSrrRD;RSsSS;ArDArAsS;SSRSS;SsAs;RSSSS;SARrRD.RsSSS;sRSSRs;RSsSRRSS;rssRSrDD;srRSrsSRSS;sRRSrsrsSS;SSrSS;SSsDS;SSSS,7-5 3-6 3-6,1,Q,Clay,02:36:02,ROU,HUN
2016-06-12,10:09:02,Szeged,Singles,ITF Women,32,Mia Mijatovic,Dejana Radanovic,0,RDRSR;rsRrSr;sSSS;rsSsrDDR;SSrRSRsrDSSRrsRR;SSRSrDSS;RRSRsSRSRsRSRR;SsRsRS;rrRr.SSSS;SRDrR;RDssRD;RSRRR;RSRRSD;RRsRr;RrSSrR;rrRr;SsArS,6-3 6-3,1,Q,Clay,01:29:34,SRB,SRB
2016-06-12,10:09:22,Szeged,Singles,ITF Women,32,Virginia Eliana Tica,Ema Burgic Bucko,1,RSsDrR;RRssrD;rRRR;sSSS;RDRR;sRSrsS;SrRrD.SRrSrsDSrSSS;SRrrD;ssSs;RRSrsR;SSSrrs;sRRSRR,1-6 0-6,1,Q,Clay,00:53:25,ROU,BIH
2016-06-12,10:09:33,Szeged,Singles,ITF Women,32,Marina Kachar,Elena Bogdan,1,sRDSrD;RSrrsR;sSss;rSSrRSSRSs;SAss;SSSRRRRSSrrsRR;ArDRAAss;DSSRrR.sDRRSsSRDR;sSDrrR;SSsA;SRRsSS;RsSAA;DrSSrSrr;rDRAsr;rSrRR;sDSSS,2-6 3-6,1,Q,Clay,01:23:14,SRB,ROU
2016-06-12,10:10:52,Montpellier,Singles,ITF Women,32,Ann Sophie Hahn,Sara Cakarevic,0,rSDSDSsS;srSSs;DrRR;ssSs;rSrRr;sSss;sSDRrr.SrAss;SRrrSD;AsAs;SrRsRR;ArssS;RRRSR,6-1 6-0,1,Q,Clay,00:50:33,GER,FRA
2016-06-12,10:11:32,Szeged,Singles,ITF Women,32,Luca Nagymihaly,Justyna Jegiolka,1,RssRRSss;ssSs;RrSSSDSrSS;rSssrRSS;DRrsR;SRSrSRRr;sDSsS;RSRrsr;rDRsR;rsrsSS;DRDR;SDSDRR;R/SD/RR/RS/Rr.RRrr;DSSRSS;sRrrSR;RSSRSS;rrrSr;RRRr;SsrDrR.SsRSS;rSsSS;SSDRSRrSSs;rRrsSD;DRsRR;sSAs;sSSrDRSRRSSDSS;rrsAsrSs;RSDSrSSs;rSRrSR,7-6(2) 1-6 4-6,1,Q,Clay,02:20:46,HUN,POL
2016-06-12,10:21:47,Szeged,Singles,ITF Women,32,Andreea Prisacariu,Guadalupe Perez Rojas,1,rrsRSsSrRD;RDsSSRRSSA;DDDAR;SSrSS;SRRRR;SSSDS.sRrRr;SSSRRA;sSRSRrSRSRSS;srSrSs;rSSRSS;RRrSSSsS;SSsRRS;SSSRS;rRrR,0-6 3-6,1,Q,Clay,01:10:47,ROU,ARG
2016-06-12,10:45:12,Padova,Singles,ITF Women,32,Shilin Xu,Ipek Soylu,0,sDRSrSrSSRRR;sSrsrRrD;ARSSS;ArRsRR;SRrrASRR;SsSrRS;rDSrSSSS;rSrRSSSS;DSSDAs;rsRssS;rRSrR;sssDS.SSSDRs;SDRSrR;SDrDSR;srRrAR;ssSS;rsSss;SSRRSrsA;RSrsRsSRSrSRrSsS;rSDSrSRr;RDrSR.RrRR;SSRSRS;rsrsSDSS;SRSRrr;SSRsRS;rrSSSRRSRr;SSsA;SARSA;sRSRAS,5-7 6-4 6-3,1,F,Clay,02:08:18,CHN,TUR
2016-06-12,10:59:16,Anning,Singles,ITF Women,32,Lixin Wang,Rui Jie Jiang,1,sSsDS;RRsSRsSRRSrSsS;rRsssS;sSSrDS;sSrDsS;rSRSsDDSRSsS;sRSRss;rsrDr;SDSrSs.RSDSSs;ssrDSrsS;rrSRR;SRSrsRsS;RsRSrSsDRssS;SRSSRDRSsRSs;SRRDSR;rrsrr;rrssrR,3-6 3-6,1,Q,Clay,01:29:14,CHN,CHN
2016-06-12,11:05:10,Prerov,Singles,ITF Women,32,Paulina Lewandowska,Anastasia Zarytska,0,RRssDRRR;SRSRsRDrRr;rDRssS;RSrrsSRSrDrSrDSrsrAR;sRssD;RrSsrr;RrrR;rsrsDs;rrRR;SsSS;ssRDRD;rsRsDD;R/SS/RR/RS/A.RRRDsDRR;RsRsRR;sDsD;DsRRrDRr;RRSrR;rDRRsr;sADDRs;rRrR,7-6(1) 6-2,1,Q,Clay,01:47:26,POL,UKR
2016-06-12,11:05:55,Prerov,Singles,ITF Women,32,Aneta Kladivova,Petra Kucerova,1,SrSsS;RrSsRSSRSS;rSSrSS;rRSSRSrr;RRRR;srSSS;DDSrSR;SRRSrR;RSssRs;SRSSRRRR.RSRRSSRR;SDrSSS;DSrSrR;sSDsDRSRSrDSsRDSSRSRRSRSSRSDRr;rSsss;RSrRR;sSrrSRSS;rSRRSSSrSRrD;rRsSRSRR;rsRSRSSRRsDr,4-6 4-6,1,Q,Clay,01:38:52,CZE,CZE
2016-06-12,11:06:50,Prerov,Singles,ITF Women,32,Dagmar Zdrubecka,Tereza Koplova,1,SSSs;SrSSs;RrsrssRr;SSrSrS;rSrrr;sSrRRssrRD;SssS;SRRRr;SSSS;RssRRr.SssDS;SsSS;RRRR;ssrSRRRSRR;ssSS;rssRsS;DRssRsSs;ssRRSrsRRr;sSrRrR;srSSS;RSDDR;RsRRr;r/Rr/RS/Ss/RD/RR/SS/R,4-6 6(6)-7,1,Q,Clay,01:44:43,CZE,CZE
2016-06-12,11:09:51,Prerov,Singles,ITF Women,32,Timea Jaruskova,Simona Heinova,0,RsrSSS;SrSSRS;DrSSrSSrRSSs;ssSS;RRSARsSrrr;RSRrR;RSssS;SSSRRRRR;sssrRRSrDR;RSSRSs;RSDSrsrsDr;DrRsSR;s/SR/SS/RR/A.SSRSS;RRsSSs;SSSS;sSSs;RSSsS;RrsSss;RSrRSSDsRr;SSss;RsRRR,7-6(1) 6-3,1,Q,Clay,01:51:23,SVK,CZE
2016-06-12,11:15:34,Montpellier,Singles,ITF Women,32,Elixane Lechemia,Marion Chatenet,0,RSSsS;RsssS;rsSDsS;RSrrsr;ARrSSrArSDSRsRSrDSSS;rrRr;RSRSDsss.rDRSSr;RSsAS;DSSrss;SSSDRrSS;ArrrD;SDsRrssS;sRSrrsrr,6-1 6-1,1,Q,Clay,01:12:21,FRA,FRA
2016-06-12,11:22:11,Szeged,Singles,ITF Women,32,Elena Teodora Cadar,Cristina Ene,0,RDssrD;rssss;rSsRSRsRRsrr;rRSSSrRSDSSrrR;RsRsRSSRDsRSrsRSrSSS;RSrrSSSrrSRSSRrR;RrrsR;RRSRSr;RSSSS;SrrsSs;DSSSS;sRrsSs;R/rs/RS/rs/RD/RS.RsSrrSRR;RSDRr;SRSsRs;rSRSSrrsSS;SAAS;DRsRsr;rSRRr;DrsSrSDR;RRsrR;rrSrD,7-6(4) 6-4,1,Q,Clay,02:06:53,ROU,ROU
2016-06-12,11:41:47,Montpellier,Singles,ITF Women,32,Philippine Picard,Theo Gravouil,0,RAssS;rsrSDSrD;SsrSDs;SssrRS;DDDsR;SrsRss;SDrRSR;RDDr;SSrSS;SSSrS;SRRRSSsDsS;rsSSs;S/ss/DS/sS/Sr/S.RsRsRsSDSDSs;rsrrr;RASsrs;srRSSS;rSRRr;rrRR;SRsSs;sRSsS;SSrSS,7-6(3) 6-3,1,Q,Clay,01:32:19,FRA,FRA
2016-06-12,12:07:59,Puszczykowo,Singles,ITF Women,32,Valeria Savinykh,Marie Bouzkova,0,RrRr;srrSrsSA;RRsRR;ssSS;DSRRSSSS;ssRSS;SRrDSSsrsrSRSs;SrrASDArAA.sSDDRSRR;SSsrs;SRRSSrRR;RsDSAS;RrRR;SSSRRRDsRSSS,6-2 6-0,1,F,Hardcourt,01:06:17,RUS,CZE
2016-06-12,12:20:27,Ilkley,Singles,ITF Women,32,Ons Jabeur,Serena Nash,0,ssAS;rrSrR;AsrRRARr;SSRrRR;rrsSsA;rRRR;SSAS.SRrRsSSrrSSs;AsSs;SsRSrRSS;ssRss;RsSrsS;AsrAA;RSrRD;SSRsDRSS;DDRSD,6-1 6-3,1,Q,Grass,00:48:17,TUN,GBR
2016-06-12,12:22:03,Ilkley,Singles,ITF Women,32,Jazzamay Drew,Naiktha Bains,1,RrSRSSSS;SDSSRS;rRrsR;ARSsrRSS;RSDSRr;sRRSRSRD;rsSSS;RSrSRD;SRSSs;Ssss;SSSS;DRrR.rSSrSS;rRsRr;ssSDRRRR;RrrSSSss;srrSsS;RsSSRS;SrRSrR;DrAsRssRSRSRrsRR;sSRSRRRssRSS;ssRrRr,5-7 4-6,1,Q,Grass,01:33:30,GBR,AUS
2016-06-12,12:40:31,La Reunion,Singles,ITF Women,32,Estelle Cascino,Chayenne Ewijk,1,sDSSS;srRDR;sRSsrRSS;ASDRsRRsrSrSSA;SSSS;DrRsR;SsAS.RSAss;srrrssSs;SrRsRR;RDRSR;SSRSA;ssRRsS;SSSrs;RARrSSSS;RSsRsS;RRrR.SDSSs;sSRsrS;RSSSS;rRSrsr;SssA;RRsrSSSs;SSDSrA;sRrrsr,6-1 4-6 2-6,1,F,Hardcourt,01:49:45,FRA,NED
2016-06-12,12:59:34,Prerov,Singles,ITF Women,32,Hana Pektorova,Viktorie Wojcikova,0,SRRSRSSrSS;SSSS;srRrSr;SRSsRRrSSRRSRR;SRSSRS;sSRRSS;SSSS;RSSRRR;SRRRSR;RSRSsrRR.rSSSS;srSSS;RSDSsS;SRSSS;RDRD;SSDRSRSs;RRrR;rsDSRR;SSSs;rRrR;sSrrSRDR;rDRSR;R/RR/SS/RD/DS,6-4 7-6(2),1,Q,Clay,01:34:53,CZE,CZE
2016-06-12,13:06:43,Prerov,Singles,ITF Women,32,Alica Rusova,Sabina Richtrova,0,rSRSsS;rRsrsSRR;sRRsSs;SrDRR;SsSs;RDSsRSRSRD.srSsRS;SRRsrD;DSrsSDRSsrsrrSSS;SSSRS;DRRsD;RDSDSR;rSrRSR;rDSssS;SSRDRR;RRSsSDRR;rRSSSS;rrRR,6-0 7-5,1,Q,Clay,01:23:36,SVK,CZE
2016-06-12,13:13:06,Prerov,Singles,ITF Women,32,Barbora Kollarova,Caroline Ilowska,0,sSss;RrSrR;DrSsSRSs;ssRSS;srRrsR;srDDR;RsrDSr;SRRSsRRSsS;SDSsRS;SSDrsS;rrsRR;SDRsSRSrSs.RrSDSR;rrRSr;rrsSRR;sSrRSrSRsS;SrsrsrSS;SsDDSS;rRDSR;srSrRR;ADRSDR,7-5 6-3,1,Q,Clay,01:39:38,SVK,AUT
2016-06-12,13:24:13,Prerov,Singles,ITF Women,32,Katerina Stloukalova,Katerina Krizova,1,sRRsrr;SsAS;sDDSSDSs;RsDRR;SrSSs;RSRSRR;RsSRrR;RrrR;rrSSDSrSSDSS.DRrr;DSRRr;rDSRsr;SSRrDSRsRr;Drrr;DSDSSDrD;sSDsDS;sSDRRR;DsrSRR;SRSSS;rSRSsDSS;SRsrDR.SSDSs;RSRssrSs;SsRRSRRSSDSS;RsrDSSRr;RRrsR;RDSRr;SSDRsRrR;SsSS;SDrDr;SDSDAS,3-6 7-5 4-6,1,Q,Clay,02:54:37,CZE,CZE
2016-06-12,13:29:46,Ilkley,Singles,ITF Women,32,Mia Eklund,Alexandra Stevenson,0,rRSAARSS;SSSDS;srSDSA;rrSsSS;SSsS;SDrsRsAS;rSDSsDSS;sASs;RSSSS;ASDsS;rsrSSS;RSrARSRR.rRssrR;SRSrAS;DRSRr;SsrRSDSS;SSRSDRsRsRrSSS;SRSSs;SsSS;RSRSRr;rrRr.rsrrSR;SSRrsS;RSSSRS;RRrR;sSSrA;RsrRSSrr;SRrSSRSrsS;RsSrRD,5-7 6-3 6-2,1,Q,Grass,01:59:32,FIN,USA
2016-06-12,13:38:12,Montpellier,Singles,ITF Women,32,Lea Tholey,Maria Patrascu,1,DRsRsr;SSRSRS;sDRSrr;srsrRSSDRSRSsrrssDrSRSrssRSs;SSSs;sDrSRSRSRR;RSRrSr;sssS.rDSSSrSS;DsSss;RrrSsr;RrSSRsSrrSSS;rsSRRD;sRDSSS;rDsSRSrr,2-6 1-6,1,Q,Clay,01:36:46,FRA,CAN
2016-06-12,13:40:47,Montpellier,Singles,ITF Women,32,Lea Romain,Ariadna Marti Riembau,1,RRRR;rSRRssRr;rrrR;SASs;RrSSss;SSSRs;Sssrrs;SRSsrS;rrRr.sRrDSR;sSrsRs;RSssRRRR;sSsRs;RssRSS;RsrsrsSs;SRrsRr.SrSsS;RSSrSDrsSS;RRRSR;RsRRr;SSrsS;rrrSR;sRsrss;SRRrr,6-3 1-6 2-6,1,Q,Clay,01:47:47,FRA,ESP
2016-06-12,13:44:32,Ilkley,Singles,ITF Women,32,Rebecca Sramkova,Maia Lumsden,0,SSSDRs;SsSrS;RSrARssS;DrRSAr;rsSrss;sSrsDDRr;SSsrS.ssSrs;SArSs;SRrrSR;SSrRrr;rSSRSRSS;SRrARr;sssS;SSRSs;SsRss.SSARrRsS;SRSSS;SRSss;SRSRRr;sSrSrRss;SrRsSrsA;SSrSs;RRSDsASs;RrRR;sRRRSR,6-1 3-6 6-4,1,Q,Grass,01:24:09,SVK,GBR
2016-06-12,14:05:09,Ilkley,Singles,ITF Women,32,Megan Davies,Emma Hurst,0,sRrsSRDR;RrRSR;sRSRSDRSSDrASS;rSRSrr;rsRsSS;RSrDSD;ASSrS.SrrSSA;SSsrs;SrSrRD;RrSSSs;Ssss;RsSrSDDr;SsSs;rRSrr;SRSSS.rsSSRS;RRrSr;SSsrS;rrSSSS;RSDSSRRr;SSSRS;RsRssS;SRRRR;SsSRRS,6-1 3-6 6-3,1,Q,Grass,01:30:53,GBR,GBR
2016-06-12,14:10:21,Velenje,Singles,ITF Women,32,Kaja Juvan,Gabriela Pantuckova,1,rRrR;sSRSRRRsDr;RRRssr;SRRsRr;SRsSS;RRSssS;SsrRRR;SRRRR;SSsRS;RRRSSsDD.RSSrRR;DRSsSRsS;srrSDSRR;srRRR;sssrrS;rSSSRrRSSs;RDRSSR;DSDRSsRSsDSS.rRSSrSsrRSRSrSRR;RSSSRS;rsRRr;SSSS;rRrR;SrSSS,6-4 2-6 0-6,1,F,Clay,02:05:26,SLO,CZE
2016-06-12,14:39:21,Ilkley,Singles,ITF Women,32,Destanee Aiava,Myrtille Georges,0,sSRSs;SSRSs;SSSS;srSrsrSrArAA;SDSSrDrR;RSSDSrSs;ssRss;SDsSRs;rSrSRssS;SSSs.rsSRSS;sSSs;sRARrSSS;SSsRS;SsRSS;SSSrS;RDRR;SDAAS;SSSs;SDSRss,6-4 6-4,1,Q,Grass,00:58:29,AUS,FRA
2016-06-12,14:47:18,Ilkley,Singles,ITF Women,32,Misa Eguchi,Lisa Whybourn,1,SRsSrrRSSRrSRr;SSSS;rsrSsS;rsrASs;SSRRRSrSsS;DSrASS;SsrRRSSRRsSS;rARAAS;rDSRSSRSSrRR.rASrDSss;SSRARS;srSSs;RssSs;ASAS;SSSS;SRRrsR;RSSRSS;RRsrssSDSrSS;SRRSrSSRRD;srSrRsSS;ASARrRrR,3-6 5-7,1,Q,Grass,01:31:48,JPN,GBR
2016-06-12,15:03:40,Ilkley,Singles,ITF Women,32,Storm Sanders,Shuko Aoyama,1,RSSSs;RSRSRR;SSAS;SSrRRD;RsRsRr;sDSSs;rSSsRS;SrrDsSRsRR.SsSrs;SsrDRSSrSS;RDSRr;SrsSS;rRRsSSRD;rDRSSSDSSS;RRSDsr.SDsSS;RrRD;RSSsRS;RSDrSsSrRr;RSSDSs;SSsRRRSs;rSRRR;SAARS;SSss,6-2 1-6 3-6,1,Q,Grass,01:25:36,AUS,JPN
2016-06-12,15:12:02,Surbiton,Singles,ITF Women,32,Stephanie Foretz,Marina Melnikova,0,SSRSS;RRSSSS;SSRrRsrr;SsDSs;SSSs;RSsSS;srSSRrRR;ssRRrr;SrRRr.ssArRrsS;RDSRR;RDRR;RSSSS;SSSS;rSRSRsSRAS;SDSSrS;SSSRS;RDADSSSs;RrSsss;rDRsR;rSrSRR;R/rR/SR/Sr/Dr/SR/SS/R,6-3 7-6(6),1,F,Grass,01:26:18,FRA,RUS
2016-06-12,15:19:51,Ilkley,Singles,ITF Women,32,Eden Richardson,Jaimee Fourlis,0,SrsDRArR;SRsRSS;RAsDrsSrSRrSrR;SDRsSrAS;SDSSDS;RSSRSA;RRrr.SSRRSS;rSSsRRRSRD;rsRrSR;RSrsrD;SSsRS;rRrr;SRSRSS,6-1 6-1,1,Q,Grass,00:58:04,GBR,AUS
2016-06-12,15:34:05,Montpellier,Singles,ITF Women,32,Jenny Jullien,Marine Partaud,0,RDRSr;SDSDSrRSsS;rrSsSrSRsrRR;rsSAS;rrrSsR;DSSSs.SRDRsR;RSDSDr;sRsSrS;sSDSS;rrrR;SrSSrs;SSRRSRsS;SDDsRSSrrSDSss;SSSS;SSSS,6-0 6-4,1,Q,Clay,01:27:16,FRA,FRA
2016-06-12,15:42:58,Montpellier,Singles,ITF Women,32,Kelia Le Bihan,Victoria Larriere,0,RRrR;sSSRS;rRssSrRD;sRSrrSRsSRss;SDSSrRSS;sSRSS;DsRRR.rRSRD;RRRSsASS;SSsS;rDRr;ssrsRrSs;RSsAS;RSsRRD;RRDR;RSsSRs;SSsA;rsSRsS;SrRRr,6-1 7-5,1,Q,Clay,01:07:45,FRA,FRA
2016-06-12,15:46:16,Ilkley,Singles,ITF Women,32,Eden Silva,Yuxuan Zhang,1,RSrSRR;ADRDR;SSRRRR;ASRRSS;rSSSS;rSSRSS;RSSrSRsS;SSsS;SSDRsRSRSRDR.SsSS;RSDRR;sSRSS;RrRR;RSSSDRSS;SrsSRRRSRR,3-6 0-6,1,Q,Grass,01:03:32,GBR,CHN
2016-06-12,16:07:45,Ilkley,Singles,ITF Women,32,Lucy Brown,Alison Bai,1,SSsA;RsSAS;SDRDR;SsSRs;SSrsS;SARsS;sSSS;RrrD;RSSSS;SsSS;srSRrsRSRR;SRrSsRrsSS.sSrSs;sRsSrS;rSDSsRRR;AsSrRRRsSrsS;SRRSRsSrsS;SSRAS;RSsSrRSs;RrSSAS;RSrsSRsS;SSrSS,5-7 4-6,1,Q,Grass,01:11:58,GBR,AUS
2016-06-12,16:11:28,Bethany Beach,Singles,ITF Women,32,Ingrid Neel,Alexandra Mueller,1,rsrSsS;rRSSSrsRss;SRArss;RRRssD;sArrRASRSA;DSrRSR;RARRSR;RSSrSS;ADDDAsSrsS.rSRRSR;SrSrRR;RRSRR;ssDRDD;DrDR;SSArRRsRrR;rsRSrR;rDRsSsRSSs;RsDSRsARRR,3-6 3-6,1,F,Clay,01:32:21,USA,USA
2016-06-12,17:07:22,Ilkley,Singles,ITF Women,32,Sanaz Marand,Maria Sanchez,0,rSSRSRRssRsRSs;sSsDA;rssss;RrRD;ASRrSS;ASSS;RRSSSRRsSS;sSSS;SRRRSSSs.rSSDRR;SASS;rSssDS;sRRRr;ArSrsS;SSRSS;rrrSSr;rRSSsS;SrrssA;SrsrSs,6-3 6-4,1,Q,Grass,01:17:41,USA,USA
2016-06-12,18:26:42,Ilkley,Singles,ITF Women,32,Tereza Smitkova,Melanie Stokke,0,rRsSsRSrSS;SRSSs;srSsrrsS;SArSRs;DRARASSS;AsSs;ARRssA;RSsRss;SsRsA;SrrSRSSS;SrrRSsrSrr;RARsSS.RSSSS;rSSss;SRSSDRsS;SSSA;SRSRsrSs;ssRRrAAS;SrsSS;sSSS;SArrSDsRsS;RSRSSS;RrSSRSAS;ssSS;S/Rr/SR/Sr/rS/sS/A.rASSs;sSSRRRRr;sSARrRSRSs;RsrRR;SRsSs;SSSRRs;SRrRr;RsRSSS;SsSS,7-5 6(5)-7 6-3,1,Q,Grass,02:15:36,CZE,NOR
2016-06-12,19:11:05,Ilkley,Singles,ITF Women,32,Katy Dunne,Catalina Pella,0,SDRRSsSS;rSSSs;RSRDR;RrSSSs;rSrSRsSRSS;rSSRSDSRsS;RSDRD;RSrSSrSrsRSs.SRrDsSss;RRSSRASS;SRSrSS;SSrRSs;SSSS;rSRDR;sSSS;rSSSS;RsrSArSs.ARRSsrrR;RsASs;srRRR;SsSDS;SRSSs;RSSSS;SRsRRR,2-6 6-3 6-1,1,Q,Grass,01:36:49,GBR,ARG
2016-06-12,19:11:20,Ilkley,Singles,ITF Women,32,Sara Tomic,Robin Anderson,1,rSSRRSss;SSAA;SSRsRS;ssSs;sSSrrRsRRr;SsrSrs;sRRRr;rsASs.RDSsRsRR;rsAAS;rrSsrR;SRRsRSrR;RRsSsRrSrR;SsrsS;SSRRSS;SSAS,2-6 2-6,1,Q,Grass,01:09:05,AUS,USA
2016-06-12,19:16:24,Ilkley,Singles,ITF Women,32,Sarah Beth Grey,Melanie Oudin,1,RRSDR;RSAAS;SRRSrR;SSsrRS;RSSsRRSA;sRSsDRSRsRRsRSSs;SSrSDS;sSSrA.RSrRr;rrSsSA;rsRSrR;SSRSS;rSSsrrSS;ssss;srsrRR,2-6 1-6,1,Q,Grass,00:55:28,GBR,USA
2016-06-12,19:55:17,Sharm El Sheikh,Singles,ITF Women,32,Jaqueline Adina Cristian,Qianqian Zhao,1,SSrSs;DSsRrSRSrR;sSRRRsSS;SrrRD;sRSrsrSrRSsS;RsrSSRsS;ASSS.SrSsRS;SSRRAS;RRsrR;sssS;RrrD;SRsSA;rRSSsS;rSSRSs,1-6 2-6,1,F,Hardcourt,01:00:44,ROU,CHN
2016-06-12,20:13:55,Victoria,Singles,ITF Women,32,Yasmin Mansouri,Alexa Ryngler,1,RrSssS;SrSDSRSS;RRRSr;SSRSS;RSSsDrSRRR;rASSS;sSRRRSrARr.RSrRSSRr;rSRSRR;SSDSS;rSRRR;RRSssrSS;RrRSR;sRDRSSSs,1-6 1-6,1,Q,Indoor,01:04:27,CAN,USA
2016-06-12,20:36:00,Victoria,Singles,ITF Women,32,Andreea Craciun,Arushi Gupta,1,rsSRSS;rrRR;rSSSS;srSSrDRR;SSsS;rrRR.SSSS;SSrRsRss;sSss;SrRDsD;SDSsS;RRsSSDDr;rSrrSSss,0-6 1-6,1,Q,Indoor,00:45:44,CAN,IND
2016-06-12,21:28:00,Victoria,Singles,ITF Women,32,Paiton Wagner,Devin Chypyha,1,SSrARS;sSArS;SSss;DrSrssSS;ASSS;ssss;SsDRSS;sSrSS;SADSRRSs;SSRsS;RssSS;rrRSR.RSSDsA;SDSrsS;SSsDS;sSSrS;SSrSA;RsSRrSsRSS;ssRSS;RSSRRSrr;RsSSs,5-7 3-6,1,Q,Indoor,01:33:26,USA,CAN
