date,start_time,tournament,type,tour,draw,server1,server2,winner,pbp,score,adf_flag,round,surface,duration,status,server1_age,server2_age,server1_ioc,server2_ioc,server1_rank,server2_rank
2016-01-30,9:43:22,Australian Open,Singles,WTA,128,Serena Williams,Angelique Kerber,1,SSSS;sRDSAS;RSrrr;srSSrS;rrsSSRSS;RSsrsrrr;sDrSRr;SrSss;RssSRs;sSsS.rsSSS;RSsrAS;SSrRSS;DRDSsr;RRsASs;rSSRSS;sSADRS;RrSSAS;SDAss.SsSrs;rRrR;RRArSr;RSSsA;ssrRsS;rsrrsArsARDsSRDR;SsAS;DsSrSS;RRsRSr;rrAssrrR,4-6 6-3 4-6,1,F,Hardcourt,02:09:02,,,,USA,GER,,
2016-05-05,12:10:09,Madrid,Singles,WTA,64,Louisa Chirico,Daria Gavrilova,0,RSsSrS;SsRRSS;SRRSSS;SSDsrrSS;sSss;RSSRSS;ssss;RsSrRssRARSs;srSSs;SrSrAS;SRSsS;sSsA;s/Rr/rs/RR/S.SsSS;RSSRrSDASS;rSDSRSDSRSSRSRRR;SrSSS;rsSDrSSRSrSS;SSRSRs;SRSRSrrR;SrrrSSSrRssS,7-6(1) 6-2,1,QF,Clay,01:41:13,,,,USA,AUS,,
2016-05-05,14:17:29,Madrid,Singles,WTA,64,Irina-Camelia Begu,Simona Halep,0,DSrSrR;rRSSss;DRSSSrsDSS;SSrSs;SAsS;rRRSsSsS;RsRRSSSRRSSS;RRSSsrsS;rRRSr.SrSDRR;sSSS;RsRsSRRR;RsSSS;rRSRsSRR;rSSDSS.SSSS;rsrDSR;SDrRSSSs;SrDSsS;SSRSDS;rRSrSSRSRr;sSRrRSss,6-3 0-6 6-1,1,QF,Clay,01:36:27,,,,ROU,ROU,,
2016-05-05,16:10:48,Madrid,Singles,WTA,64,Dominika Cibulkova,Sorana Cirstea,0,SSSRS;sDsrrsrSsS;RRSSRD;sSsS;RSRSAS;sSSs;SSSS;SSSRS;sDSrSrRSSRSRsS;SRSSS.RSSSs;rDsSRSrSSS;rsrSSs;RSsss;SsrrSS;SRRSRssS;SSSs;SRSDsrARSRRR;SrSSS.SsRRrr;rSrRSR;RSASrRrR;SSSrS;srRSRR;SDSRRSAs;SsSS;rDRR;RrSSRr,4-6 6-3 6-3,1,QF,Clay,02:05:55,,,,SVK,ROU,,
2016-05-05,21:45:10,Madrid,Singles,WTA,64,Samantha Stosur,Patricia Maria Tig,0,sRDSSS;SRrSsRsRSS;sRsSS;ASsS;RrSRsSsrsS;RSSSRS;SSrSrS;RDSSrR;rSRSRsSS.SSsS;rSsRsS;srsRrSARrSSRSS;DSSSS;SrSSS;sSsA;rrSrR;SADSRRSS;SSRSrRsRSS;RRRSSSSs,6-3 6-4,1,QF,Clay,01:32:58,,,,AUS,ROU,,
2016-05-06,14:09:22,Madrid,Singles,WTA,64,Dominika Cibulkova,Louisa Chirico,0,ssDRSS;SDRsRr;SSSS;rSrRSR;rSSsS;ASrSRS;SrSRSRSS.SsrAs;SSSs;SSrRSrArARsrrR;ARSRSs;sRrDD;SsrSS;RSRRSR,6-1 6-1,1,SF,Clay,00:59:14,,,,SVK,USA,,
2016-05-06,20:09:47,Madrid,Singles,WTA,64,Samantha Stosur,Simona Halep,0,SASRS;AsRSS;RSSDSS;RSSSrS;SSrrRr;ARsSS;SsrRRR;SsSS.SRRsRr;SSRAS;rrrr;SSSDRS;SrDRR;SssA,6-2 6-0,1,SF,Clay,00:50:39,,,,AUS,ROU,,
2016-05-07,18:12:54,Madrid,Singles,WTA,64,Dominika Cibulkova,Simona Halep,1,RRSrR;SRSSS;SSSA;SRsSrrSS;SRRsRR;SRSSS;SSSs;DRRSSSSS.RRRSSR;RSRsss;SSSDS;RRSsRSSDSRSRSRSS;SSRDSS;SSsA;rSRSSS;sRSSS;rssSs;sDAsA,2-6 4-6,1,F,Clay,01:20:16,,,,SVK,ROU,,
2016-05-09,11:14:24,Rome,Singles,WTA,64,Venus Williams,Coco Vandeweghe,1,sRrsrSSDsRSS;DsSrsrsA;sSrDSS;sAsS;sSsS;SAsRRs;ArSsDS;DSRSRr;rssrrSRr;DSrsRr.rRSRsSSrss;SDSsS;SSSS;rrrSSr;SsSs;SsSs;sSSS;Srsrss;RsDsSS,4-6 3-6,1,R64,Clay,01:28:03,,,,USA,USA,,
2016-05-09,13:01:02,Rome,Singles,WTA,64,Karin Knapp,Barbora Strycova,0,RRrR;SsSRS;srDRR;srRrsSSS;DSRssS;RsRSSDSS;DSSSDS;RSSrSRRSSS.SDrSRR;RRSSRsSS;SSrss;sRSSS;RsssrRRD;SsSS;rSRRsSDSsrSs;SRSSS,6-2 6-2,1,R64,Clay,01:24:55,,,,ITA,CZE,,
2016-05-09,14:16:42,Rome,Singles,WTA,64,Heather Watson,Sara Errani,1,sSSS;SSSRRRSS;SSDrRR;SRRRR;SsrRSrSRRSsS;RrSRSR;DRRR;sRSsRRSRRR;sSSRrRRSsrSDSRSRRr;rRSRR.RsRSRssrrr;SSSRS;SDrRr;SSRRSS;RRSRASSRSrss;RSSSRRRSRR;DSRSAS;SSSS;RRrSR.RSRRR;DSsrsS;RrSRSr;RSRRsSSS;rSRRSR;rSSSS,4-6 6-3 0-6,1,R64,Clay,02:16:46,,,,GBR,ITA,,
2016-05-09,14:46:35,Rome,Singles,WTA,64,Francesca Schiavone,Lucie Safarova,0,SSsS;DRsSRsSs;srrssS;rSSSS;srrssRRR;sAARRs;DSRSss;sSSs;SSrSRRrr.RSRsSS;SsRRRSsS;SSSS;DRRsSR;srrrSR;SRSRRr;SSsS;DRADsR,6-3 6-2,1,R64,Clay,01:10:39,,,,ITA,CZE,,
2016-05-09,16:53:38,Rome,Singles,WTA,64,Madison Keys,Andrea Petkovic,0,rrSSSA;SrRDSssrDR;rsRSSS;SRssDs;RrSSRsRsSS;sSSRS;rrSRR;ssRrss;SSsRRS;SrRrsr.rRSRsr;RSRDSR;ssSRrRSs;DARRSSRR;RSsRRsSA;sSRrRD;sAsS,6-4 6-1,1,R64,Clay,01:20:08,,,,USA,GER,,
2016-05-09,21:14:13,Rome,Singles,WTA,64,Ana Ivanovic,Anastasia Pavlyuchenkova,1,rssSRS;SSSs;RRrr;rrRR;SSSrS;RRSSRSsRSDRSDSRSSS;RSssrRSRrr;RrSRsr;SrSDsRsrSS;SRRSrSSRSrRR.rSSSs;sSsS;rRSrR;rRsRD;RSSSS;SRRSSrSS;Rssrss;RrrR;RrRSr;SRrSRSRD,4-6 4-6,1,R64,Clay,01:35:19,,,,SRB,RUS,,
2016-05-10,11:10:28,Rome,Singles,WTA,64,Caroline Garcia,Svetlana Kuznetsova,0,rSRsSS;DSRSSS;SRSsrRrR;ASrrss;sSsRA;AsDRsrDsRR;rRsRASAA;srsss;SsSRS;SsRRArsRAS;RRDSSsSrsRsRsRRR;SSsS.SSADRs;ASSrs;SRsrSS;SSSS;RRRSSR;ArRRR;RRsRSSsA;SsRRSrSs;SRSrSRSRSRrSRR;SRSRAs,7-5 6-4,1,R64,Clay,01:56:47,,,,FRA,RUS,,
2016-05-10,12:13:38,Rome,Singles,WTA,64,Eugenie Bouchard,Jelena Jankovic,1,rRSrR;RRSSrR;RAsSrs;SsSS;RRSRR;rRRsSsrSrD;ssrsS;SSRrRSRSArsS;SDSDSS;SRrSDD.sSrSrrsRRr;SRrSRR;RrRSR;RsSRSs;RSRrsR;RrAsDSrR;RSrrr;RRSRSsrsAS.SSsS;RRRr;rsRSsS;sRSSrS;DRRSR;RrrR;sRSsS;SSSS;RSSrss,4-6 6-2 3-6,1,R64,Clay,01:57:40,,,,CAN,SRB,,
2016-05-10,13:27:06,Rome,Singles,WTA,64,Samantha Stosur,Alison Riske,1,SsAS;rrRD;DSAsA;SrSARDSrss;DrrR;SSSS;RRSSRssrSS;DsSrsS;sRrRr;RRSSSs.SAsRRDrR;ssRSA;SRSrsDSrSs;SSDSDS;sSRss;DSRASDrR;RRRSsSrR;SrSsS;rsSSS;SRsRSRDD;SRSSs;RsSSrs;S/RA/SS/rs/sD/SS/s.srSSRrSRAS;SSrRSs;rDSRR;SSrrSS;sADrSRRsRr;DSSSs;RrRD,6-4 6(5)-7 1-6,1,R64,Clay,02:25:04,,,,AUS,USA,,
2016-05-10,14:57:49,Rome,Singles,WTA,64,Daria Gavrilova,Sabine Lisicki,1,sSRrRSSs;RDrSsSRR;rsSSS;ASsS;sRSsrDSs;rRDr;SSsRrS.rssrSRsRsRSS;rrsrR;RSrssS;RSSRSS;RSrSsrSs;SSRSS;rrDR;rSDsss;SRrrr;rrrr;RSsss;sSsRs;S/sA/DR/Sr/SD/S,1-6 6(3)-7,1,R64,Clay,01:22:49,,,,AUS,GER,,
2016-05-10,16:38:39,Rome,Singles,WTA,64,Carla Suarez Navarro,Teliana Pereira,0,rsSDrSSS;SSsRs;srSsS;RrRR;rSSSS;RSrRr;DSSRSs.RRRsr;sSSs;sRrSrSRR;srrRSR;SSRRRr;SSsS;ssRRSS;SRrrSR;SRSSS;rRsSRSRr;RSSRSrSRRSSRRr;sSRSRS,6-1 7-5,1,R32,Clay,01:28:57,,,,ESP,BRA,,
2016-05-10,19:42:02,Rome,Singles,WTA,64,Anna-Lena Friedsam,Serena Williams,0,rRSsAS;rSSsA;ssRRRR;SssS;ARsrSS;SAsS;sSRrAs;AsrAS;SSRSrRSrrSsRsS;sRSSs.rSSRAs;DDSSRSsS;rsrArD;ArSrsRSRRR;SrrRR;ASAS;RSSSS;sSsS;RSARRr,6-4 6-3,1,R32,Clay,01:15:38,,,,GER,USA,,
2016-05-11,11:11:43,Rome,Singles,WTA,64,Irina-Camelia Begu,Victoria Azarenka,1,ssrrRr;SrRRSD;ArRSSrsS;RrRD;SRSSS;SAsS;DSsSA;DDssSs;SSARs.rRArsr;RSSrsS;rSRSSs;DSrARSArSRsS;RRssDR;ASAs;SSSDS;SSrsS,3-6 2-6,1,R32,Clay,01:14:16,,,,ROU,BLR,,
2016-05-11,11:11:26,Rome,Singles,WTA,64,Ekaterina Makarova,Garbine Muguruza,1,RrRR;ASrAs;RRSrSR;SArrsS;RASsRS;ssSs;RSRRASSRDr.ASAs;RRRSR;SssDS;rRRSASRr;SSSS;sRrRR,1-6 0-6,1,R32,Clay,00:47:10,,,,RUS,ESP,,
2016-05-11,12:43:49,Rome,Singles,WTA,64,Eugenie Bouchard,Angelique Kerber,0,SDssrrSS;SDssRS;DSRSSRRsss;SrSRDr;SsSs;ssRDSRRD;ssss.SrSrsRRSrR;SSSs;rSRsRR;srsRDR;DsSRsS;SRsRSRSs;rSsSRrARSrSS;RRrAR;SSSRs;sSSs;srrRSsSS;rrsRSr.SrSSS;srSrSRsRRsRr;rSrSRsRr;DSSss;SSRSrs;SSss;SSsrRs;sRSSRS;SsrSRS;SsrRSA;rSsRSRRR;rrSsSrSs,6-1 5-7 7-5,1,R32,Clay,02:21:57,,,,CAN,GER,,
2016-05-11,15:51:58,Rome,Singles,WTA,64,Daria Gavrilova,Simona Halep,0,RSRSSRss;SRDsSrRSRSSS;SSRRSDSs;RrRR;rrSRD;SRSSrDSS;SSSS;RRsRR;SRssS.RSRSRSsS;SSSDS;RRRR;RSSRSs;sRSrSS;RRSDsR;RRsssS;DsRSSrSDRR;SRArrR;sSRRRR.sssRA;SrSSs;SrSDAS;SSRSRrrsSs;RSrrR;SrSsS;RSRrr;RRSRD;RrDR,6-3 4-6 6-3,1,R32,Clay,02:12:50,,,,AUS,ROU,,
2016-05-11,15:52:35,Rome,Singles,WTA,64,Roberta Vinci,Johanna Konta,0,RRrSSR;RssRSS;rsRRsr;ASSs;SrrrR;sSAS.RrSSRR;RSSRDR;DSSRRSRR;rSrsrr;rSSSrS;srSsS;sRrRR;RRSRsSsRsRrSrARSSS;SRSSs;SsrAs,6-0 6-4,1,R32,Clay,01:13:11,,,,ITA,GBR,,
2016-05-11,19:59:49,Rome,Singles,WTA,64,Venus Williams,Timea Babos,0,RDSsRR;SSDSRS;SRSrSrSS;SrrSSS;RRrSSSsrRD;rRrR;SSDRARsS;RRSsRSrD;sRsSRrSS;ssSrS;AsSS;RSsSs;S/SS/rS/SR/SR/DR/s.ArSAS;RrRSD;srsSS;SSsrrS;ssArRRRR;SrSsA;SrSrSS;rSSRsDSrsS;SDSrRSSA;RDsSsS;ssAS;rASrRR.SsSDrRSDSRRsDSrR;ssRArrRR;RRRD;rSSsDRSA;rrASSRRASS;RrDssSSRRr;SrRrR;RRsrSR;SrSsRS;SrsRArDR,6(5)-7 7-5 6-4,1,R32,Clay,02:55:09,,,,USA,HUN,,
2016-05-11,21:27:57,Rome,Singles,WTA,64,Madison Keys,Petra Kvitova,1,rRSRr;DSRSsDRSRSsS;srsRSS;rrDsR;SRSRSS;sSSS;SSSS;RSsrsRRSRR;SSSRrS.SsSRs;SAARRS;SRSRRsSs;SASS;SrSSRrsrrR;SAARRS;SSRRSs;RSRsSS;DSSRsRsA;sAAA,3-6 4-6,1,R32,Clay,01:18:18,,,,USA,CZE,,
2016-05-12,11:09:57,Rome,Singles,WTA,64,Garbine Muguruza,Jelena Ostapenko,1,SSSrRRSs;srSsRDRr;rRSSrSSS;sssRRs;RRSSSA;rRsRr;sSsS.rSsSRRDSSs;SDrSADSS;SsRsS;srDDSSrr;SRAsA;rSRsSs;rRRsSsRR;RsSSRS;rDRr;sRSsS,1-6 4-6,1,R16,Clay,01:18:27,,,,ESP,LAT,,
2016-05-12,11:16:01,Rome,Singles,WTA,64,Timea Bacsinszky,Carla Suarez Navarro,1,RSsRRSSRSRARSS;rrrR;SRSRRSSRSRSRSS;SSSRS;sRRRSSSRRSRR;sSSDS;RRRR;SRSRRSSRSS;sSRRSS;RRRR;RRRR;SSrrSs.RSSsS;sSSS;SDrRr;SSRsrS;SRSsDS;sSSS;SrRSSS;SrsrRR;RSRRR;SrSrRsRR;SRSsrS;SSRrRr.SRSSRS;SSRrrSSRSS;SSSrs;SRDRr;SrRRSSSs;SRRSRR;RRSRR;rSrRSR,7-5 5-7 2-6,1,R16,Clay,02:37:07,,,,SUI,ESP,,
2016-05-12,12:50:23,Rome,Singles,WTA,64,Svetlana Kuznetsova,Daria Gavrilova,0,RsSsA;SsrrARSDrSrSSs;sSSRrS;rRSRSr;SRsSS;SRSSS;sRRSSS;RSssRRRr.RSsrSS;SSrRSs;RRRr;SSRSs;SRRRSr;SSRRRSSrrR;SSRrSRSRsRrSDR;RrAASS.SSrRSRSA;RrDR;SSSRs;SRrSrSRSRSSs;SSSRRS;SSRsrS;RSSRRSRR;RDSSrR;RRSsSS,6-2 2-6 6-3,1,R16,Clay,02:14:12,,,,RUS,AUS,,
2016-05-12,13:57:05,Rome,Singles,WTA,64,Serena Williams,Christina McHale,0,rRrSASSS;SSRrAs;SSRSrRRSSrsS;SSsrrs;RRrsssSRrR;rSssA;DRAsSS;rssSS;SRsRSS;DrRsSr;SRARSs;SrRSSS;r/RS/sA/sr/SR/RS/rR/rD/S.DsRSsRrsAS;RSDsSS;rRSRsR;AsSS;DRRSR;SrrDSAAs;RSRDSR,7-6(7) 6-1,1,R16,Clay,01:41:36,,,,USA,USA,,
2016-05-12,17:36:34,Rome,Singles,WTA,64,Madison Keys,Timea Babos,0,sSSrs;srsRrSss;RrSSsA;SrRSSS;rRASSs;SSSs;SrRAAs;ASSs;SSrSRS;SrSrSRSS;SRRsRSSS;SSSrS;S/Sr/SS/RS/sS.RSASS;SSARRS;SSSRA;ARrSSS;RrrR;SAsA;rSRSSs;RsRSsS;RrRr,7-6(2) 6-3,1,R16,Clay,01:22:02,,,,USA,HUN,,
2016-05-12,21:45:49,Rome,Singles,WTA,64,Eugenie Bouchard,Barbora Strycova,0,RrSSrr;RSsSs;sSRSS;SRsDSrSRsRsS;rRrsR;SSSrRS;SRRSRsrR.SSrRSRDSSS;srsrsRRSrSRr;SSSRs;SRrRr;SSSRs;SrrrR,6-1 6-0,1,R16,Clay,01:02:58,,,,CAN,CZE,,
2016-05-13,12:12:39,Rome,Singles,WTA,64,Garbine Muguruza,Timea Bacsinszky,1,RsrsDsSRSRSRSs;RssRsS;SARRSS;RRSsSs;SRSRSRSRSS;RSrRSSrSSS;RrsrSR;RRSSRR;sRSDsRsRsS;RSrSSrSS;SRSSS;rSsrRSsRSRRSRR.SSSS;SSSS;rSrrsSSRRSsS;SrSDSS;RSRSSs;rRSsRr;rSSARS;RSrSSrrR,5-7 2-6,1,QF,Clay,01:57:46,,,,ESP,SUI,,
2016-05-13,14:27:22,Rome,Singles,WTA,64,Misaki Doi,Irina-Camelia Begu,0,DRSssRSRrSRsrr;DSRAsRSDSS;rsrSSS;SSSs;RRSRr;SrrsrsSrDSRR;SRRRSSRR;sSAs.SssS;sssS;sSRSS;ARRsRR;RrrSR;SSAA;SSRrSS;srDSrSRsSS;rrRsSsSRSS;ASSs;SSRRRSSS;SsrSDS;r/Ds/rR/RS/RS/S,6-2 7-6(3),1,QF,Clay,01:47:05,,,,JPN,ROU,,
2016-05-13,16:36:02,Rome,Singles,WTA,64,Madison Keys,Barbora Strycova,0,RSRRsr;RSRSSS;RSrSSrSrDR;RrrR;sSsS;rsRSRsRSRsRSsrsRRR;SrSRSS;sAsS;SSsA;RRsrr.RSsSS;RSRSRsSS;sRSRSs;SrSRSS;RrSSSS;RSSsS;SrSRSrSS;sSSS;RrRR;SSrsS.sSSrS;SrSSrS;sSss;SRSsRs;SRsRSs;RRSSSs;RsRSss;RRRr;SSRss,6-4 4-6 6-3,1,QF,Clay,02:06:23,,,,USA,CZE,,
2016-05-13,19:46:00,Rome,Singles,WTA,64,Serena Williams,Svetlana Kuznetsova,0,SSADS;RrrR;SSsDRS;sSsS;SRSSRS;SSSS;SARsS;SDRSrr.ASSS;sRrrR;rRSDSsRAsS;SRRRSR;SsrSA;rRRsD,6-2 6-0,1,QF,Clay,00:51:28,,,,USA,RUS,,
2016-05-15,14:10:56,Rome,Singles,WTA,64,Serena Williams,Madison Keys,0,RrRr;rAARAs;sssrS;rAARSA;SSArRS;rSSSDDrR;sRsSS;rssSRS;RSSRsA;RSSsRs;SSsRS;DssRSS;r/RR/Sr/RS/sR/SR/S.RSSrRR;SASRS;RRSSSRRR;rrDD;ASsS;SSRSA;RRrsR;RRSRr;SRSRRr,7-6(5) 6-3,1,F,Clay,01:23:58,,,,USA,USA,,
2016-05-16,11:11:41,Nuremberg,Singles,WTA,32,Varvara Lepchenko,Katharina Hobgarski,1,RssSRS;RRrSSR;RRRSSSsS;RRRSD;rASsS;RSDRsSRR.RsSsrS;SDRSSDsRRSRsRSSS;SSrsRs;rRRR;rSSRRr;RSRrSsRsRR;sSrSrs;DssSS;SSRRsA,0-6 3-6,1,R32,Clay,01:04:59,,,,USA,GER,,
2016-05-16,12:37:30,Nuremberg,Singles,WTA,32,Anna-Lena Friedsam,Johanna Larsson,0,RsRSSRSS;SsrsRrSrSS;SSSS;sSSs;SSSS;SSSrS;SRsRSS;RSRRR;ssSS.RsDssRsRRSRSRR;SDSRSS;ssDRsS;AsRRSRRSRR;rRRR;RRRR;srRRSSrASRrSrSRR;SsAS;RsASS;SRSSS,6-3 6-4,1,R32,Clay,01:22:08,,,,GER,SWE,,
2016-05-16,14:24:34,Nuremberg,Singles,WTA,32,Annika Beck,Teliana Pereira,1,SRSrSRRSSS;RSsrSrSRRSRr;SSSS;RRSRr;RsSRSRrSRSSRSDSS;SRRRr.SSSS;SRsSS;SRRSSRRSSRRSsRSRSRRSRsRSSS;sSRSs;SSRSS;SRrrr;RSrRSR;RSRSRR;SRRrsR;RrSSRD,0-6 4-6,1,R32,Clay,01:40:44,,,,GER,BRA,,
2016-05-16,17:55:34,Nuremberg,Singles,WTA,32,Carina Witthoeft,Mariana Duque-Marino,1,DSSRSS;SRRSDR;SRRSSS;rrRssSsDSS;SrSRrR;SrSSS;rSSSs;SArRsS;SRRRR;sSsS.RsDrR;RRSsSRrSSS;SSSs;sARSrS;rsSSrRSRRSRSRSRSSS;SDSRArRsrSSrrr;SSsrrS;rsSDSS;sDSSS;RSSrsRSrsRDSRr.sSSS;RrSSss;RrSrSR;rrsSRSRR;SRrsSRRR;sSRRADAs;rSRSrSSS;rrsRSSrSsDRSsRSs;RSSSS;SSSDRs,4-6 6-4 4-6,1,R32,Clay,02:21:21,,,,GER,COL,,
2016-05-16,11:22:34,Strasbourg,Singles,WTA,32,Virginie Razzano,Yaroslava Shvedova,1,sRrrR;sSrSrs;RRsrSSSS;rDRR;rrSSSS;SRRSSS;ArSSs;rsRsSDRr;sSRSS.SRrsRSrSRR;rSSrsRrSsS;sSrrDSSs;sSSS;SRSSs;RsSSDS;RASsRDSS;ARSDDsss;SrrrR,3-6 3-6,1,R32,Clay,01:15:53,,,,FRA,KAZ,,
2016-05-16,11:15:09,Strasbourg,Singles,WTA,32,Samantha Stosur,Lauren Davis,0,SsDSs;SrSSs;SADrDSSs;RSSRsRss;rsssA;sSSRS;sSss;SrrSSRRr;ArrSArARAS.RssSs;SSrSA;SRSRsrSs;SRRSSs;rrrR;DSRSRr;RrSRssSS;sDASS;RSRRr;ARDrr;rSrrR;ASRrRSDSss,6-3 7-5,1,R32,Clay,01:39:42,,,,AUS,USA,,
2016-05-16,12:54:37,Strasbourg,Singles,WTA,32,Timea Babos,Olga Govortsova,0,RRRssR;SRSSS;sSSDs;rDRR;SSRSs;SRsrsS;rDDSr;RSrsRr;rSSSS;RsrsRR.SsRSS;SSDRSRDsRr;SSrrSs;RsRSrSSRRr;RsSrSRARSs;sSDRSS;SSsS,6-4 6-1,1,R32,Clay,01:03:59,,,,HUN,BLR,,
2016-05-16,13:15:58,Strasbourg,Singles,WTA,32,Sara Errani,Monica Puig,1,SSRRRR;sRRrSSrR;RsSSRRRSSS;rDSrr;SRSSS;RrSrsR;SSRRRR;RAsSRRSA;RSRsRR;RDSrR.sRSSS;sSrSrA;RSSSS;ssSrS;RRRR;SSSrS;SRSRSS;ssRRRSsS;RRRR.SRssrA;SRRRSSSRrr;sSSA;rRRr;SRrsSS;SSRSRRSRSRSRSRSRSS;SSSA,6-4 3-6 1-6,1,R32,Clay,01:45:39,,,,ITA,PUR,,
2016-05-16,14:16:01,Strasbourg,Singles,WTA,32,Kateryna Bondarenko,Heather Watson,1,RrSRASss;rsssrS;rSSSA;SrSDRSRASS;sSsDs;sSsS;sDSrrSSs;RSsrrSrr;sDSrSDsS.rSSSS;sRSrrSRSSrRr;ssSS;srDSRD;ASAA;srRDr.RDsRssRSSS;SDSSs;srSRRSRSRR;sRsSA;sDRrSSDR;SSSS;SrRRR,3-6 6-0 1-6,1,R32,Clay,01:34:56,,,,UKR,GBR,,
2016-05-16,15:23:04,Strasbourg,Singles,WTA,32,Kirsten Flipkens,Caroline Garcia,1,rRRSAr;RDssRr;RSSrSRRr;rSSrRSSs;rRrR;ssSS;RRsrr.SSAS;RSssS;ssSDS;rRASRSrR;RSSRSS;rSsSS;SrRSsRss;RSRsRR,1-6 2-6,1,R32,Clay,00:54:49,,,,BEL,FRA,,
2016-05-16,17:24:30,Strasbourg,Singles,WTA,32,Shuai Zhang,Pauline Parmentier,0,RRsSDSRSSRSs;SSsS;RRSSRr;rSssDS;SSSS;RrsSSS;SSss;ASARrs;rsRSSS;RrRsSR;RRRsr;sSDRRr;r/SS/RS/Sr/SR/S.RRRR;rSSrsRRSSRSRRR;DSsRRsRSrSSRSS;RrrSSr;rRsSsS;SsRRrR;DrArASss,7-6(3) 6-1,1,R32,Clay,01:33:08,,,,CHN,FRA,,
2016-05-17,11:07:27,Nuremberg,Singles,WTA,32,Roberta Vinci,Barbora Krejcikova,0,SSARS;RRRR;SsSs;SSRrSs;RrSrsSSS;SrRrSR;rRSSrssRsRSrrsRSRr;SARRRr.SsSRRs;sSSDRs;rSSrsrSRSrRR;SDRRSSRSsS;sssRrS;SSsA;rSSrSrRsRsRr;SSRss.rsSsRRRr;RrSSDSsrSrsrDR;SRrssRRr;RRSRssrR;SsRRSS;SRrSSRSRSRRR;RSSrRsss;SSrSS;SSSS,6-2 2-6 6-3,1,R32,Clay,02:04:16,,,,ITA,CZE,,
2016-05-17,13:29:04,Nuremberg,Singles,WTA,32,Sabine Lisicki,Lara Arrubarrena-Vecino,0,sSRSS;DSSRSS;rrsSsS;SRSRrSSrSRSRsrSS;rsAsDS;RrSrsSRSrsSrSrRR;RrRr;RRRR;SSSS.SSSrS;sSDSS;SSSrRS;RrSSsS;sSss;RSAsA;RSSsrRSS;SsRRSs;RSsRrR;SASs,6-3 6-4,1,R32,Clay,01:12:56,,,,GER,ESP,,
2016-05-17,17:29:07,Nuremberg,Singles,WTA,32,Annika Beck,Nicole Gibbs,1,RRRSSSSRRSSRSRRSSRSS;SrSrSrSrsS;SRSsS;RSRSsS;SSARrS;sRDRr;SSss;srrrSSsDSDSRRR.SSSS;SRSrRsSRRr;SRSRRSSS;RRsssS;SRSrSRSRSS;RssRrR;SrSSS,2-6 1-6,1,R16,Clay,01:17:08,,,,GER,USA,,
2016-05-17,11:11:35,Strasbourg,Singles,WTA,32,Zarina Diyas,Alla Kudryavtseva,0,sRrSSRSRRR;ArssrrSS;SsSRS;RrrR;RRDD;SSSS;sDSRrSSRSs;DSDRR;SRRSSRsS;RRSDR.SSRSrDrSrR;RSSSRRArSRDR;DSrSRsSRRR;SSrsrrRSRsRsDr;SrRSRsrr;SSRRSS;ssSRS;RSSSs;RrSRAsSS;RDsRSsAS.RRSSSA;DrRSsr;RRRSSR;RASsDS;SSRrSS;SSRsRS;SSSs;RRSSRr;RSRRSR;SRADSRSS;SSSrRRsRSRSRRR;rRrsr;S/SS/sr/SR/rS/sS,4-6 6-4 7-6(4),1,R16,Clay,02:34:37,,,,KAZ,RUS,,
2016-05-17,11:14:44,Strasbourg,Singles,WTA,32,Elena Vesnina,Saisai Zheng,1,SRRSSRrSrSSs;AsRSS;RSSrSs;RrSrSssRRsSs;sSSRS;SRARsrDssS;SrSsA;rssrsS;RSssS;SAsA;Ssss;RrSrR.SrRRSsSRrD;rsRSSs;AArDrr;rRSSrD;RSsRrr;ARrsRSrSDSDSrR;sSsRRRrR;sSRARRsS.SsSS;sRrRSsRssS;ssrrSRrSRSRR;SrSSS;SSRSs;rsRARr;SRrsSRRsSrsRSS;SRrSsS;DSrRSsrR;SrrrSR;rrRSSSSS;rSSsRA;r/ss/Rs/DR/sr/rr/s,5-7 6-2 6(5)-7,1,R32,Clay,03:09:21,,,,RUS,CHN,,
2016-05-16,17:51:20,Strasbourg,Singles,WTA,32,Sloane Stephens,Donna Vekic,1,RSSsrS;RsrrsR;sRSSS;SsSRS;RSsRSS;sRSsS;sSSA;rsrrsssRss;SrRRR;sSsrs;RSrArsRr;SArSs.RSSDSS;RSsrsrRR;SSRSRRRD;sRSDrsrARD;sSSS;RSASS;SSDsRS;SDrRSr.RSSsS;rAsrArARsRrr;SRSSs;sSrDrsrR;rrSSrSrr;srssS;SASRs;SsDSrrDsRsRD,7-5 2-6 2-6,1,R32,Clay,02:01:11,,,,USA,CRO,,
2016-05-17,15:38:31,Strasbourg,Singles,WTA,32,Samantha Stosur,Su-Wei Hsieh,0,SSrsrDrSss;RssrsS;SSSrS;sRRsDsrSRArsSRSs;rRRr;DsSrRR;RASsS;ssDSrrrD;SrSSrRss.SSRSS;sRSSrS;SrRRr;sRSSs;SSSRs;sSSs;RsRsSs;RRsRSSSRsRRSsrRSSS;sRrsSS;RrrSR;RSRSSS;SSRsrs;r/SR/DS/SS/rS/S,6-3 7-6(3),1,R16,Clay,01:37:22,,,,AUS,TPE,,
